location,location_name,date,value,commit_date,type,target_end_date,weekly_value,n
GB,United Kingdom,2021-01-19,1610,2021-06-16,Deaths,2021-01-23,8686,7
GB,United Kingdom,2021-01-20,1820,2021-06-16,Deaths,2021-01-23,8686,7
GB,United Kingdom,2021-01-21,1290,2021-06-16,Deaths,2021-01-23,8686,7
GB,United Kingdom,2021-01-22,1401,2021-06-16,Deaths,2021-01-23,8686,7
GB,United Kingdom,2021-01-23,1348,2021-06-16,Deaths,2021-01-30,8390,7
GB,United Kingdom,2021-01-24,610,2021-06-16,Deaths,2021-01-30,8390,7
GB,United Kingdom,2021-01-25,592,2021-06-16,Deaths,2021-01-30,8390,7
GB,United Kingdom,2021-01-26,1631,2021-06-16,Deaths,2021-01-30,8390,7
GB,United Kingdom,2021-01-27,1725,2021-06-16,Deaths,2021-01-30,8390,7
GB,United Kingdom,2021-01-28,1239,2021-06-16,Deaths,2021-01-30,8390,7
GB,United Kingdom,2021-01-29,1245,2021-06-16,Deaths,2021-01-30,8390,7
GB,United Kingdom,2021-01-30,1200,2021-06-16,Deaths,2021-02-06,6893,7
GB,United Kingdom,2021-01-31,587,2021-06-16,Deaths,2021-02-06,6893,7
GB,United Kingdom,2021-02-01,406,2021-06-16,Deaths,2021-02-06,6893,7
GB,United Kingdom,2021-02-02,1449,2021-06-16,Deaths,2021-02-06,6893,7
GB,United Kingdom,2021-02-03,1322,2021-06-16,Deaths,2021-02-06,6893,7
GB,United Kingdom,2021-02-04,915,2021-06-16,Deaths,2021-02-06,6893,7
GB,United Kingdom,2021-02-05,1014,2021-06-16,Deaths,2021-02-06,6893,7
GB,United Kingdom,2021-02-06,828,2021-06-16,Deaths,2021-02-13,5023,7
GB,United Kingdom,2021-02-07,373,2021-06-16,Deaths,2021-02-13,5023,7
GB,United Kingdom,2021-02-08,333,2021-06-16,Deaths,2021-02-13,5023,7
GB,United Kingdom,2021-02-09,1052,2021-06-16,Deaths,2021-02-13,5023,7
GB,United Kingdom,2021-02-10,1001,2021-06-16,Deaths,2021-02-13,5023,7
GB,United Kingdom,2021-02-11,678,2021-06-16,Deaths,2021-02-13,5023,7
GB,United Kingdom,2021-02-12,758,2021-06-16,Deaths,2021-02-13,5023,7
GB,United Kingdom,2021-02-13,621,2021-06-16,Deaths,2021-02-20,3633,7
GB,United Kingdom,2021-02-14,258,2021-06-16,Deaths,2021-02-20,3633,7
GB,United Kingdom,2021-02-15,230,2021-06-16,Deaths,2021-02-20,3633,7
GB,United Kingdom,2021-02-16,799,2021-06-16,Deaths,2021-02-20,3633,7
GB,United Kingdom,2021-02-17,738,2021-06-16,Deaths,2021-02-20,3633,7
GB,United Kingdom,2021-02-18,454,2021-06-16,Deaths,2021-02-20,3633,7
GB,United Kingdom,2021-02-19,533,2021-06-16,Deaths,2021-02-20,3633,7
GB,United Kingdom,2021-02-20,445,2021-06-16,Deaths,2021-02-27,2495,7
GB,United Kingdom,2021-02-21,215,2021-06-16,Deaths,2021-02-27,2495,7
GB,United Kingdom,2021-02-22,177,2021-06-16,Deaths,2021-02-27,2495,7
GB,United Kingdom,2021-02-23,548,2021-06-16,Deaths,2021-02-27,2495,7
GB,United Kingdom,2021-02-24,442,2021-06-16,Deaths,2021-02-27,2495,7
GB,United Kingdom,2021-02-25,323,2021-06-16,Deaths,2021-02-27,2495,7
GB,United Kingdom,2021-02-26,345,2021-06-16,Deaths,2021-02-27,2495,7
GB,United Kingdom,2021-02-27,290,2021-06-16,Deaths,2021-03-06,1846,7
GB,United Kingdom,2021-02-28,144,2021-06-16,Deaths,2021-03-06,1846,7
GB,United Kingdom,2021-03-01,104,2021-06-16,Deaths,2021-03-06,1846,7
GB,United Kingdom,2021-03-02,343,2021-06-16,Deaths,2021-03-06,1846,7
GB,United Kingdom,2021-03-03,487,2021-06-16,Deaths,2021-03-06,1846,7
GB,United Kingdom,2021-03-04,242,2021-06-16,Deaths,2021-03-06,1846,7
GB,United Kingdom,2021-03-05,236,2021-06-16,Deaths,2021-03-06,1846,7
GB,United Kingdom,2021-03-06,158,2021-06-16,Deaths,2021-03-13,1082,7
GB,United Kingdom,2021-03-07,82,2021-06-16,Deaths,2021-03-13,1082,7
GB,United Kingdom,2021-03-08,65,2021-06-16,Deaths,2021-03-13,1082,7
GB,United Kingdom,2021-03-09,231,2021-06-16,Deaths,2021-03-13,1082,7
GB,United Kingdom,2021-03-10,190,2021-06-16,Deaths,2021-03-13,1082,7
GB,United Kingdom,2021-03-11,181,2021-06-16,Deaths,2021-03-13,1082,7
GB,United Kingdom,2021-03-12,175,2021-06-16,Deaths,2021-03-13,1082,7
GB,United Kingdom,2021-03-13,121,2021-06-16,Deaths,2021-03-20,683,7
GB,United Kingdom,2021-03-14,52,2021-06-16,Deaths,2021-03-20,683,7
GB,United Kingdom,2021-03-15,64,2021-06-16,Deaths,2021-03-20,683,7
GB,United Kingdom,2021-03-16,110,2021-06-16,Deaths,2021-03-20,683,7
GB,United Kingdom,2021-03-17,141,2021-06-16,Deaths,2021-03-20,683,7
GB,United Kingdom,2021-03-18,95,2021-06-16,Deaths,2021-03-20,683,7
GB,United Kingdom,2021-03-19,100,2021-06-16,Deaths,2021-03-20,683,7
GB,United Kingdom,2021-03-20,96,2021-06-16,Deaths,2021-03-27,489,7
GB,United Kingdom,2021-03-21,33,2021-06-16,Deaths,2021-03-27,489,7
GB,United Kingdom,2021-03-22,17,2021-06-16,Deaths,2021-03-27,489,7
GB,United Kingdom,2021-03-23,112,2021-06-16,Deaths,2021-03-27,489,7
GB,United Kingdom,2021-03-24,98,2021-06-16,Deaths,2021-03-27,489,7
GB,United Kingdom,2021-03-25,63,2021-06-16,Deaths,2021-03-27,489,7
GB,United Kingdom,2021-03-26,70,2021-06-16,Deaths,2021-03-27,489,7
GB,United Kingdom,2021-03-27,58,2021-06-16,Deaths,2021-04-03,301,7
GB,United Kingdom,2021-03-28,19,2021-06-16,Deaths,2021-04-03,301,7
GB,United Kingdom,2021-03-29,23,2021-06-16,Deaths,2021-04-03,301,7
GB,United Kingdom,2021-03-30,55,2021-06-16,Deaths,2021-04-03,301,7
GB,United Kingdom,2021-03-31,43,2021-06-16,Deaths,2021-04-03,301,7
GB,United Kingdom,2021-04-01,51,2021-06-16,Deaths,2021-04-03,301,7
GB,United Kingdom,2021-04-02,52,2021-06-16,Deaths,2021-04-03,301,7
GB,United Kingdom,2021-04-03,10,2021-06-16,Deaths,2021-04-10,224,7
GB,United Kingdom,2021-04-04,10,2021-06-16,Deaths,2021-04-10,224,7
GB,United Kingdom,2021-04-05,26,2021-06-16,Deaths,2021-04-10,224,7
GB,United Kingdom,2021-04-06,20,2021-06-16,Deaths,2021-04-10,224,7
GB,United Kingdom,2021-04-07,45,2021-06-16,Deaths,2021-04-10,224,7
GB,United Kingdom,2021-04-08,53,2021-06-16,Deaths,2021-04-10,224,7
GB,United Kingdom,2021-04-09,60,2021-06-16,Deaths,2021-04-10,224,7
GB,United Kingdom,2021-04-10,40,2021-06-16,Deaths,2021-04-17,185,7
GB,United Kingdom,2021-04-11,7,2021-06-16,Deaths,2021-04-17,185,7
GB,United Kingdom,2021-04-12,13,2021-06-16,Deaths,2021-04-17,185,7
GB,United Kingdom,2021-04-13,23,2021-06-16,Deaths,2021-04-17,185,7
GB,United Kingdom,2021-04-14,38,2021-06-16,Deaths,2021-04-17,185,7
GB,United Kingdom,2021-04-15,30,2021-06-16,Deaths,2021-04-17,185,7
GB,United Kingdom,2021-04-16,34,2021-06-16,Deaths,2021-04-17,185,7
GB,United Kingdom,2021-04-17,35,2021-06-16,Deaths,2021-04-24,160,7
GB,United Kingdom,2021-04-18,10,2021-06-16,Deaths,2021-04-24,160,7
GB,United Kingdom,2021-04-19,4,2021-06-16,Deaths,2021-04-24,160,7
GB,United Kingdom,2021-04-20,33,2021-06-16,Deaths,2021-04-24,160,7
GB,United Kingdom,2021-04-21,20,2021-06-16,Deaths,2021-04-24,160,7
GB,United Kingdom,2021-04-22,18,2021-06-16,Deaths,2021-04-24,160,7
GB,United Kingdom,2021-04-23,40,2021-06-16,Deaths,2021-04-24,160,7
GB,United Kingdom,2021-04-24,32,2021-06-16,Deaths,2021-05-01,132,7
GB,United Kingdom,2021-04-25,11,2021-06-16,Deaths,2021-05-01,132,7
GB,United Kingdom,2021-04-26,6,2021-06-16,Deaths,2021-05-01,132,7
GB,United Kingdom,2021-04-27,17,2021-06-16,Deaths,2021-05-01,132,7
GB,United Kingdom,2021-04-28,29,2021-06-16,Deaths,2021-05-01,132,7
GB,United Kingdom,2021-04-29,22,2021-06-16,Deaths,2021-05-01,132,7
GB,United Kingdom,2021-04-30,15,2021-06-16,Deaths,2021-05-01,132,7
GB,United Kingdom,2021-05-01,7,2021-06-16,Deaths,2021-05-08,81,7
GB,United Kingdom,2021-05-02,14,2021-06-16,Deaths,2021-05-08,81,7
GB,United Kingdom,2021-05-03,1,2021-06-16,Deaths,2021-05-08,81,7
GB,United Kingdom,2021-05-04,4,2021-06-16,Deaths,2021-05-08,81,7
GB,United Kingdom,2021-05-05,27,2021-06-16,Deaths,2021-05-08,81,7
GB,United Kingdom,2021-05-06,13,2021-06-16,Deaths,2021-05-08,81,7
GB,United Kingdom,2021-05-07,15,2021-06-16,Deaths,2021-05-08,81,7
GB,United Kingdom,2021-05-08,5,2021-06-16,Deaths,2021-05-15,70,7
GB,United Kingdom,2021-05-09,2,2021-06-16,Deaths,2021-05-15,70,7
GB,United Kingdom,2021-05-10,4,2021-06-16,Deaths,2021-05-15,70,7
GB,United Kingdom,2021-05-11,20,2021-06-16,Deaths,2021-05-15,70,7
GB,United Kingdom,2021-05-12,11,2021-06-16,Deaths,2021-05-15,70,7
GB,United Kingdom,2021-05-13,11,2021-06-16,Deaths,2021-05-15,70,7
GB,United Kingdom,2021-05-14,17,2021-06-16,Deaths,2021-05-15,70,7
GB,United Kingdom,2021-05-15,7,2021-06-16,Deaths,2021-05-22,42,7
GB,United Kingdom,2021-05-16,4,2021-06-16,Deaths,2021-05-22,42,7
GB,United Kingdom,2021-05-17,5,2021-06-16,Deaths,2021-05-22,42,7
GB,United Kingdom,2021-05-18,7,2021-06-16,Deaths,2021-05-22,42,7
GB,United Kingdom,2021-05-19,3,2021-06-16,Deaths,2021-05-22,42,7
GB,United Kingdom,2021-05-20,7,2021-06-16,Deaths,2021-05-22,42,7
GB,United Kingdom,2021-05-21,9,2021-06-16,Deaths,2021-05-22,42,7
GB,United Kingdom,2021-05-22,6,2021-06-16,Deaths,2021-05-29,58,7
GB,United Kingdom,2021-05-23,5,2021-06-16,Deaths,2021-05-29,58,7
GB,United Kingdom,2021-05-24,3,2021-06-16,Deaths,2021-05-29,58,7
GB,United Kingdom,2021-05-25,15,2021-06-16,Deaths,2021-05-29,58,7
GB,United Kingdom,2021-05-26,9,2021-06-16,Deaths,2021-05-29,58,7
GB,United Kingdom,2021-05-27,10,2021-06-16,Deaths,2021-05-29,58,7
GB,United Kingdom,2021-05-28,10,2021-06-16,Deaths,2021-05-29,58,7
GB,United Kingdom,2021-05-29,7,2021-06-16,Deaths,2021-06-05,55,7
GB,United Kingdom,2021-05-30,6,2021-06-16,Deaths,2021-06-05,55,7
GB,United Kingdom,2021-05-31,1,2021-06-16,Deaths,2021-06-05,55,7
GB,United Kingdom,2021-06-01,0,2021-06-16,Deaths,2021-06-05,55,7
GB,United Kingdom,2021-06-02,12,2021-06-16,Deaths,2021-06-05,55,7
GB,United Kingdom,2021-06-03,18,2021-06-16,Deaths,2021-06-05,55,7
GB,United Kingdom,2021-06-04,11,2021-06-16,Deaths,2021-06-05,55,7
GB,United Kingdom,2021-06-05,13,2021-06-16,Deaths,2021-06-12,61,7
GB,United Kingdom,2021-06-06,4,2021-06-16,Deaths,2021-06-12,61,7
GB,United Kingdom,2021-06-07,1,2021-06-16,Deaths,2021-06-12,61,7
GB,United Kingdom,2021-06-08,13,2021-06-16,Deaths,2021-06-12,61,7
GB,United Kingdom,2021-06-09,6,2021-06-16,Deaths,2021-06-12,61,7
GB,United Kingdom,2021-06-10,7,2021-06-16,Deaths,2021-06-12,61,7
GB,United Kingdom,2021-06-11,17,2021-06-16,Deaths,2021-06-12,61,7
GB,United Kingdom,2021-06-12,12,2021-06-16,Deaths,2021-06-19,33,4
GB,United Kingdom,2021-06-13,8,2021-06-16,Deaths,2021-06-19,33,4
GB,United Kingdom,2021-06-14,3,2021-06-16,Deaths,2021-06-19,33,4
GB,United Kingdom,2021-06-15,10,2021-06-16,Deaths,2021-06-19,33,4
GB,United Kingdom,2021-01-01,613,2021-06-09,Deaths,2021-01-02,613,1
GB,United Kingdom,2021-01-02,445,2021-06-09,Deaths,2021-01-09,5708,7
GB,United Kingdom,2021-01-03,454,2021-06-09,Deaths,2021-01-09,5708,7
GB,United Kingdom,2021-01-04,407,2021-06-09,Deaths,2021-01-09,5708,7
GB,United Kingdom,2021-01-05,874,2021-06-09,Deaths,2021-01-09,5708,7
GB,United Kingdom,2021-01-06,1041,2021-06-09,Deaths,2021-01-09,5708,7
GB,United Kingdom,2021-01-07,1162,2021-06-09,Deaths,2021-01-09,5708,7
GB,United Kingdom,2021-01-08,1325,2021-06-09,Deaths,2021-01-09,5708,7
GB,United Kingdom,2021-01-09,1035,2021-06-09,Deaths,2021-01-16,7462,7
GB,United Kingdom,2021-01-10,563,2021-06-09,Deaths,2021-01-16,7462,7
GB,United Kingdom,2021-01-11,529,2021-06-09,Deaths,2021-01-16,7462,7
GB,United Kingdom,2021-01-12,1243,2021-06-09,Deaths,2021-01-16,7462,7
GB,United Kingdom,2021-01-13,1564,2021-06-09,Deaths,2021-01-16,7462,7
GB,United Kingdom,2021-01-14,1248,2021-06-09,Deaths,2021-01-16,7462,7
GB,United Kingdom,2021-01-15,1280,2021-06-09,Deaths,2021-01-16,7462,7
GB,United Kingdom,2021-01-16,1295,2021-06-09,Deaths,2021-01-23,8686,7
GB,United Kingdom,2021-01-17,671,2021-06-09,Deaths,2021-01-23,8686,7
GB,United Kingdom,2021-01-18,599,2021-06-09,Deaths,2021-01-23,8686,7
GB,United Kingdom,2021-01-19,1610,2021-06-09,Deaths,2021-01-23,8686,7
GB,United Kingdom,2021-01-20,1820,2021-06-09,Deaths,2021-01-23,8686,7
GB,United Kingdom,2021-01-21,1290,2021-06-09,Deaths,2021-01-23,8686,7
GB,United Kingdom,2021-01-22,1401,2021-06-09,Deaths,2021-01-23,8686,7
GB,United Kingdom,2021-01-23,1348,2021-06-09,Deaths,2021-01-30,8390,7
GB,United Kingdom,2021-01-24,610,2021-06-09,Deaths,2021-01-30,8390,7
GB,United Kingdom,2021-01-25,592,2021-06-09,Deaths,2021-01-30,8390,7
GB,United Kingdom,2021-01-26,1631,2021-06-09,Deaths,2021-01-30,8390,7
GB,United Kingdom,2021-01-27,1725,2021-06-09,Deaths,2021-01-30,8390,7
GB,United Kingdom,2021-01-28,1239,2021-06-09,Deaths,2021-01-30,8390,7
GB,United Kingdom,2021-01-29,1245,2021-06-09,Deaths,2021-01-30,8390,7
GB,United Kingdom,2021-01-30,1200,2021-06-09,Deaths,2021-02-06,6893,7
GB,United Kingdom,2021-01-31,587,2021-06-09,Deaths,2021-02-06,6893,7
GB,United Kingdom,2021-02-01,406,2021-06-09,Deaths,2021-02-06,6893,7
GB,United Kingdom,2021-02-02,1449,2021-06-09,Deaths,2021-02-06,6893,7
GB,United Kingdom,2021-02-03,1322,2021-06-09,Deaths,2021-02-06,6893,7
GB,United Kingdom,2021-02-04,915,2021-06-09,Deaths,2021-02-06,6893,7
GB,United Kingdom,2021-02-05,1014,2021-06-09,Deaths,2021-02-06,6893,7
GB,United Kingdom,2021-02-06,828,2021-06-09,Deaths,2021-02-13,5023,7
GB,United Kingdom,2021-02-07,373,2021-06-09,Deaths,2021-02-13,5023,7
GB,United Kingdom,2021-02-08,333,2021-06-09,Deaths,2021-02-13,5023,7
GB,United Kingdom,2021-02-09,1052,2021-06-09,Deaths,2021-02-13,5023,7
GB,United Kingdom,2021-02-10,1001,2021-06-09,Deaths,2021-02-13,5023,7
GB,United Kingdom,2021-02-11,678,2021-06-09,Deaths,2021-02-13,5023,7
GB,United Kingdom,2021-02-12,758,2021-06-09,Deaths,2021-02-13,5023,7
GB,United Kingdom,2021-02-13,621,2021-06-09,Deaths,2021-02-20,3633,7
GB,United Kingdom,2021-02-14,258,2021-06-09,Deaths,2021-02-20,3633,7
GB,United Kingdom,2021-02-15,230,2021-06-09,Deaths,2021-02-20,3633,7
GB,United Kingdom,2021-02-16,799,2021-06-09,Deaths,2021-02-20,3633,7
GB,United Kingdom,2021-02-17,738,2021-06-09,Deaths,2021-02-20,3633,7
GB,United Kingdom,2021-02-18,454,2021-06-09,Deaths,2021-02-20,3633,7
GB,United Kingdom,2021-02-19,533,2021-06-09,Deaths,2021-02-20,3633,7
GB,United Kingdom,2021-02-20,445,2021-06-09,Deaths,2021-02-27,2495,7
GB,United Kingdom,2021-02-21,215,2021-06-09,Deaths,2021-02-27,2495,7
GB,United Kingdom,2021-02-22,177,2021-06-09,Deaths,2021-02-27,2495,7
GB,United Kingdom,2021-02-23,548,2021-06-09,Deaths,2021-02-27,2495,7
GB,United Kingdom,2021-02-24,442,2021-06-09,Deaths,2021-02-27,2495,7
GB,United Kingdom,2021-02-25,323,2021-06-09,Deaths,2021-02-27,2495,7
GB,United Kingdom,2021-02-26,345,2021-06-09,Deaths,2021-02-27,2495,7
GB,United Kingdom,2021-02-27,290,2021-06-09,Deaths,2021-03-06,1846,7
GB,United Kingdom,2021-02-28,144,2021-06-09,Deaths,2021-03-06,1846,7
GB,United Kingdom,2021-03-01,104,2021-06-09,Deaths,2021-03-06,1846,7
GB,United Kingdom,2021-03-02,343,2021-06-09,Deaths,2021-03-06,1846,7
GB,United Kingdom,2021-03-03,487,2021-06-09,Deaths,2021-03-06,1846,7
GB,United Kingdom,2021-03-04,242,2021-06-09,Deaths,2021-03-06,1846,7
GB,United Kingdom,2021-03-05,236,2021-06-09,Deaths,2021-03-06,1846,7
GB,United Kingdom,2021-03-06,158,2021-06-09,Deaths,2021-03-13,1082,7
GB,United Kingdom,2021-03-07,82,2021-06-09,Deaths,2021-03-13,1082,7
GB,United Kingdom,2021-03-08,65,2021-06-09,Deaths,2021-03-13,1082,7
GB,United Kingdom,2021-03-09,231,2021-06-09,Deaths,2021-03-13,1082,7
GB,United Kingdom,2021-03-10,190,2021-06-09,Deaths,2021-03-13,1082,7
GB,United Kingdom,2021-03-11,181,2021-06-09,Deaths,2021-03-13,1082,7
GB,United Kingdom,2021-03-12,175,2021-06-09,Deaths,2021-03-13,1082,7
GB,United Kingdom,2021-03-13,121,2021-06-09,Deaths,2021-03-20,683,7
GB,United Kingdom,2021-03-14,52,2021-06-09,Deaths,2021-03-20,683,7
GB,United Kingdom,2021-03-15,64,2021-06-09,Deaths,2021-03-20,683,7
GB,United Kingdom,2021-03-16,110,2021-06-09,Deaths,2021-03-20,683,7
GB,United Kingdom,2021-03-17,141,2021-06-09,Deaths,2021-03-20,683,7
GB,United Kingdom,2021-03-18,95,2021-06-09,Deaths,2021-03-20,683,7
GB,United Kingdom,2021-03-19,100,2021-06-09,Deaths,2021-03-20,683,7
GB,United Kingdom,2021-03-20,96,2021-06-09,Deaths,2021-03-27,489,7
GB,United Kingdom,2021-03-21,33,2021-06-09,Deaths,2021-03-27,489,7
GB,United Kingdom,2021-03-22,17,2021-06-09,Deaths,2021-03-27,489,7
GB,United Kingdom,2021-03-23,112,2021-06-09,Deaths,2021-03-27,489,7
GB,United Kingdom,2021-03-24,98,2021-06-09,Deaths,2021-03-27,489,7
GB,United Kingdom,2021-03-25,63,2021-06-09,Deaths,2021-03-27,489,7
GB,United Kingdom,2021-03-26,70,2021-06-09,Deaths,2021-03-27,489,7
GB,United Kingdom,2021-03-27,58,2021-06-09,Deaths,2021-04-03,301,7
GB,United Kingdom,2021-03-28,19,2021-06-09,Deaths,2021-04-03,301,7
GB,United Kingdom,2021-03-29,23,2021-06-09,Deaths,2021-04-03,301,7
GB,United Kingdom,2021-03-30,55,2021-06-09,Deaths,2021-04-03,301,7
GB,United Kingdom,2021-03-31,43,2021-06-09,Deaths,2021-04-03,301,7
GB,United Kingdom,2021-04-01,51,2021-06-09,Deaths,2021-04-03,301,7
GB,United Kingdom,2021-04-02,52,2021-06-09,Deaths,2021-04-03,301,7
GB,United Kingdom,2021-04-03,10,2021-06-09,Deaths,2021-04-10,224,7
GB,United Kingdom,2021-04-04,10,2021-06-09,Deaths,2021-04-10,224,7
GB,United Kingdom,2021-04-05,26,2021-06-09,Deaths,2021-04-10,224,7
GB,United Kingdom,2021-04-06,20,2021-06-09,Deaths,2021-04-10,224,7
GB,United Kingdom,2021-04-07,45,2021-06-09,Deaths,2021-04-10,224,7
GB,United Kingdom,2021-04-08,53,2021-06-09,Deaths,2021-04-10,224,7
GB,United Kingdom,2021-04-09,60,2021-06-09,Deaths,2021-04-10,224,7
GB,United Kingdom,2021-04-10,40,2021-06-09,Deaths,2021-04-17,185,7
GB,United Kingdom,2021-04-11,7,2021-06-09,Deaths,2021-04-17,185,7
GB,United Kingdom,2021-04-12,13,2021-06-09,Deaths,2021-04-17,185,7
GB,United Kingdom,2021-04-13,23,2021-06-09,Deaths,2021-04-17,185,7
GB,United Kingdom,2021-04-14,38,2021-06-09,Deaths,2021-04-17,185,7
GB,United Kingdom,2021-04-15,30,2021-06-09,Deaths,2021-04-17,185,7
GB,United Kingdom,2021-04-16,34,2021-06-09,Deaths,2021-04-17,185,7
GB,United Kingdom,2021-04-17,35,2021-06-09,Deaths,2021-04-24,160,7
GB,United Kingdom,2021-04-18,10,2021-06-09,Deaths,2021-04-24,160,7
GB,United Kingdom,2021-04-19,4,2021-06-09,Deaths,2021-04-24,160,7
GB,United Kingdom,2021-04-20,33,2021-06-09,Deaths,2021-04-24,160,7
GB,United Kingdom,2021-04-21,20,2021-06-09,Deaths,2021-04-24,160,7
GB,United Kingdom,2021-04-22,18,2021-06-09,Deaths,2021-04-24,160,7
GB,United Kingdom,2021-04-23,40,2021-06-09,Deaths,2021-04-24,160,7
GB,United Kingdom,2021-04-24,32,2021-06-09,Deaths,2021-05-01,132,7
GB,United Kingdom,2021-04-25,11,2021-06-09,Deaths,2021-05-01,132,7
GB,United Kingdom,2021-04-26,6,2021-06-09,Deaths,2021-05-01,132,7
GB,United Kingdom,2021-04-27,17,2021-06-09,Deaths,2021-05-01,132,7
GB,United Kingdom,2021-04-28,29,2021-06-09,Deaths,2021-05-01,132,7
GB,United Kingdom,2021-04-29,22,2021-06-09,Deaths,2021-05-01,132,7
GB,United Kingdom,2021-04-30,15,2021-06-09,Deaths,2021-05-01,132,7
GB,United Kingdom,2021-05-01,7,2021-06-09,Deaths,2021-05-08,81,7
GB,United Kingdom,2021-05-02,14,2021-06-09,Deaths,2021-05-08,81,7
GB,United Kingdom,2021-05-03,1,2021-06-09,Deaths,2021-05-08,81,7
GB,United Kingdom,2021-05-04,4,2021-06-09,Deaths,2021-05-08,81,7
GB,United Kingdom,2021-05-05,27,2021-06-09,Deaths,2021-05-08,81,7
GB,United Kingdom,2021-05-06,13,2021-06-09,Deaths,2021-05-08,81,7
GB,United Kingdom,2021-05-07,15,2021-06-09,Deaths,2021-05-08,81,7
GB,United Kingdom,2021-05-08,5,2021-06-09,Deaths,2021-05-15,70,7
GB,United Kingdom,2021-05-09,2,2021-06-09,Deaths,2021-05-15,70,7
GB,United Kingdom,2021-05-10,4,2021-06-09,Deaths,2021-05-15,70,7
GB,United Kingdom,2021-05-11,20,2021-06-09,Deaths,2021-05-15,70,7
GB,United Kingdom,2021-05-12,11,2021-06-09,Deaths,2021-05-15,70,7
GB,United Kingdom,2021-05-13,11,2021-06-09,Deaths,2021-05-15,70,7
GB,United Kingdom,2021-05-14,17,2021-06-09,Deaths,2021-05-15,70,7
GB,United Kingdom,2021-05-15,7,2021-06-09,Deaths,2021-05-22,42,7
GB,United Kingdom,2021-05-16,4,2021-06-09,Deaths,2021-05-22,42,7
GB,United Kingdom,2021-05-17,5,2021-06-09,Deaths,2021-05-22,42,7
GB,United Kingdom,2021-05-18,7,2021-06-09,Deaths,2021-05-22,42,7
GB,United Kingdom,2021-05-19,3,2021-06-09,Deaths,2021-05-22,42,7
GB,United Kingdom,2021-05-20,7,2021-06-09,Deaths,2021-05-22,42,7
GB,United Kingdom,2021-05-21,9,2021-06-09,Deaths,2021-05-22,42,7
GB,United Kingdom,2021-05-22,6,2021-06-09,Deaths,2021-05-29,58,7
GB,United Kingdom,2021-05-23,5,2021-06-09,Deaths,2021-05-29,58,7
GB,United Kingdom,2021-05-24,3,2021-06-09,Deaths,2021-05-29,58,7
GB,United Kingdom,2021-05-25,15,2021-06-09,Deaths,2021-05-29,58,7
GB,United Kingdom,2021-05-26,9,2021-06-09,Deaths,2021-05-29,58,7
GB,United Kingdom,2021-05-27,10,2021-06-09,Deaths,2021-05-29,58,7
GB,United Kingdom,2021-05-28,10,2021-06-09,Deaths,2021-05-29,58,7
GB,United Kingdom,2021-05-29,7,2021-06-09,Deaths,2021-06-05,55,7
GB,United Kingdom,2021-05-30,6,2021-06-09,Deaths,2021-06-05,55,7
GB,United Kingdom,2021-05-31,1,2021-06-09,Deaths,2021-06-05,55,7
GB,United Kingdom,2021-06-01,0,2021-06-09,Deaths,2021-06-05,55,7
GB,United Kingdom,2021-06-02,12,2021-06-09,Deaths,2021-06-05,55,7
GB,United Kingdom,2021-06-03,18,2021-06-09,Deaths,2021-06-05,55,7
GB,United Kingdom,2021-06-04,11,2021-06-09,Deaths,2021-06-05,55,7
GB,United Kingdom,2021-06-05,13,2021-06-09,Deaths,2021-06-12,31,4
GB,United Kingdom,2021-06-06,4,2021-06-09,Deaths,2021-06-12,31,4
GB,United Kingdom,2021-06-07,1,2021-06-09,Deaths,2021-06-12,31,4
GB,United Kingdom,2021-06-08,13,2021-06-09,Deaths,2021-06-12,31,4
GB,United Kingdom,2021-01-01,613,2021-06-02,Deaths,2021-01-02,613,1
GB,United Kingdom,2021-01-02,445,2021-06-02,Deaths,2021-01-09,5708,7
GB,United Kingdom,2021-01-03,454,2021-06-02,Deaths,2021-01-09,5708,7
GB,United Kingdom,2021-01-04,407,2021-06-02,Deaths,2021-01-09,5708,7
GB,United Kingdom,2021-01-05,874,2021-06-02,Deaths,2021-01-09,5708,7
GB,United Kingdom,2021-01-06,1041,2021-06-02,Deaths,2021-01-09,5708,7
GB,United Kingdom,2021-01-07,1162,2021-06-02,Deaths,2021-01-09,5708,7
GB,United Kingdom,2021-01-08,1325,2021-06-02,Deaths,2021-01-09,5708,7
GB,United Kingdom,2021-01-09,1035,2021-06-02,Deaths,2021-01-16,7462,7
GB,United Kingdom,2021-01-10,563,2021-06-02,Deaths,2021-01-16,7462,7
GB,United Kingdom,2021-01-11,529,2021-06-02,Deaths,2021-01-16,7462,7
GB,United Kingdom,2021-01-12,1243,2021-06-02,Deaths,2021-01-16,7462,7
GB,United Kingdom,2021-01-13,1564,2021-06-02,Deaths,2021-01-16,7462,7
GB,United Kingdom,2021-01-14,1248,2021-06-02,Deaths,2021-01-16,7462,7
GB,United Kingdom,2021-01-15,1280,2021-06-02,Deaths,2021-01-16,7462,7
GB,United Kingdom,2021-01-16,1295,2021-06-02,Deaths,2021-01-23,8686,7
GB,United Kingdom,2021-01-17,671,2021-06-02,Deaths,2021-01-23,8686,7
GB,United Kingdom,2021-01-18,599,2021-06-02,Deaths,2021-01-23,8686,7
GB,United Kingdom,2021-01-19,1610,2021-06-02,Deaths,2021-01-23,8686,7
GB,United Kingdom,2021-01-20,1820,2021-06-02,Deaths,2021-01-23,8686,7
