location,target_end_date,target_type,true_value,location_name,population,status,forecast_date,quantile,prediction,horizon,model
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-02,0.7,364,4,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-02,0.75,377,4,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-02,0.8,394,4,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-02,0.85,414,4,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-02,0.9,442,4,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-02,0.95,489,4,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-02,0.975,534,4,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-02,0.99,579,4,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.01,337,3,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.025,352,3,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.05,372,3,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.1,391,3,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.15,405,3,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.2,418,3,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.25,426,3,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.3,438,3,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.35,446,3,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.4,454,3,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.45,462,3,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.5,470,3,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.55,478,3,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.6,487,3,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.65,496,3,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.7,507,3,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.75,519,3,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.8,534,3,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.85,547,3,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.9,564,3,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.95,594,3,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.975,618,3,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.99,648,3,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.01,355,2,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.025,371,2,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.05,386,2,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.1,403,2,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.15,416,2,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.2,424,2,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.25,432,2,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.3,441,2,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.35,447,2,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.4,454,2,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.45,461,2,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.5,467,2,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.55,473,2,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.6,480,2,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.65,485,2,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.7,494,2,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.75,502,2,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.8,512,2,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.85,522,2,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.9,537,2,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.95,561,2,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.975,587,2,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.99,611,2,direct crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-02,0.01,210,4,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-02,0.025,233,4,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-02,0.05,257,4,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-02,0.1,290,4,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-02,0.15,314,4,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-02,0.2,338,4,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-02,0.25,368,4,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-02,0.3,398,4,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-02,0.35,428,4,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-02,0.4,459,4,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-02,0.45,491,4,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-02,0.5,524,4,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-02,0.55,560,4,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-02,0.6,594,4,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-02,0.65,617,4,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-02,0.7,644,4,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-02,0.75,674,4,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-02,0.8,710,4,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-02,0.85,754,4,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-02,0.9,815,4,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-02,0.95,917,4,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-02,0.975,1018,4,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-02,0.99,1118,4,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.01,343,3,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.025,372,3,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.05,402,3,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.1,439,3,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.15,466,3,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.2,488,3,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.25,512,3,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.3,536,3,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.35,558,3,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.4,580,3,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.45,602,3,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.5,625,3,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.55,649,3,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.6,675,3,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.65,702,3,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.7,721,3,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.75,739,3,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.8,759,3,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.85,782,3,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.9,813,3,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.95,861,3,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.975,911,3,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-09,0.99,982,3,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.01,406,2,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.025,429,2,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.05,448,2,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.1,474,2,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.15,495,2,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.2,514,2,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.25,525,2,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.3,536,2,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.35,546,2,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.4,555,2,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.45,565,2,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.5,575,2,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.55,586,2,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.6,597,2,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.65,609,2,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.7,622,2,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.75,636,2,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.8,652,2,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.85,671,2,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.9,692,2,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.95,726,2,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.975,756,2,rt crowd
GB,2021-08-28,Deaths,873,United Kingdom,66022273,anomaly,2021-08-16,0.99,793,2,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.01,76530,4,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.025,98124,4,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.05,109355,4,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.1,124209,4,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.15,135488,4,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.2,146289,4,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.25,158494,4,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.3,168748,4,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.35,178505,4,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.4,189205,4,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.45,199849,4,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.5,211089,4,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.55,222651,4,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.6,236490,4,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.65,250497,4,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.7,261007,4,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.75,273661,4,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.8,289751,4,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.85,307017,4,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.9,331063,4,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.95,360582,4,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.975,394974,4,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.99,439771,4,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.01,128159,3,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.025,137682,3,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.05,147203,3,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.1,160368,3,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.15,169495,3,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.2,176655,3,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.25,181432,3,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.3,186023,3,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.35,190442,3,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.4,194694,3,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.45,200561,3,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.5,209753,3,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.55,220839,3,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.6,227042,3,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.65,235069,3,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.7,245468,3,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.75,259525,3,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.8,272550,3,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.85,288081,3,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.9,304346,3,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.95,328429,3,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.975,353571,3,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.99,385441,3,crowd-ensemble
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.01,75258,4,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.025,96296,4,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.05,109355,4,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.1,123863,4,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.15,135142,4,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.2,145528,4,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.25,155454,4,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.3,164087,4,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.35,173217,4,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.4,183437,4,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.45,191334,4,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.5,199760,4,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.55,207731,4,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.6,216994,4,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.65,226764,4,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.7,237828,4,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.75,251474,4,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.8,266382,4,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.85,282767,4,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.9,304607,4,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.95,336406,4,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.975,368453,4,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.99,404240,4,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.01,112580,3,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.025,120755,3,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.05,129791,3,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.1,143780,3,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.15,153189,3,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.2,160853,3,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.25,166835,3,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.3,172755,3,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.35,178520,3,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.4,183126,3,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.45,188904,3,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.5,208380,3,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.55,235439,3,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.6,261047,3,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.65,298135,3,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.7,339082,3,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.75,383418,3,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.8,417857,3,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.85,444314,3,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.9,458327,3,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.95,476583,3,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.975,493088,3,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.99,517376,3,direct crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.01,92404,4,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.025,104843,4,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.05,116897,4,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.1,132557,4,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.15,144314,4,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.2,155214,4,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.25,166639,4,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.3,177112,4,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.35,187006,4,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.4,196571,4,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.45,207465,4,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.5,219393,4,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.55,232083,4,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.6,245814,4,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.65,260955,4,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.7,278033,4,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.75,297855,4,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.8,310418,4,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.85,325461,4,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.9,345506,4,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.95,377683,4,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.975,411829,4,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-09,0.99,468762,4,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.01,143737,3,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.025,154609,3,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.05,164614,3,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.1,176956,3,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.15,185802,3,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.2,192457,3,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.25,196028,3,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.3,199291,3,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.35,202364,3,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.4,205323,3,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.45,208227,3,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.5,211125,3,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.55,214064,3,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.6,221682,3,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.65,232684,3,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.7,245146,3,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.75,258735,3,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.8,269997,3,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.85,280670,3,rt crowd
GB,2021-09-04,Cases,243125,United Kingdom,66022273,ok,2021-08-16,0.9,294700,3,rt crowd
